tick,servidor,tipo,mensagem,timestamp
433,Server-A,ATENDIMENTO,Req 51 FINALIZADA por Server-A-VEN0010 (0 transferências),1765574677.7865808
433,Server-A,ATENDIMENTO,Req 55 FINALIZADA por Server-A-VEN0015 (0 transferências),1765574677.7865808
433,Server-A,ATENDIMENTO,Req 56 FINALIZADA por Server-A-VEN0016 (0 transferências),1765574677.7865808
434,Server-A,RECEBIMENTO,Req 57 (vendas) recebida na fila,1765574677.799906
434,Server-A,RECEBIMENTO,Req 58 (vendas) recebida na fila,1765574677.799906
434,Server-A,RECEBIMENTO,Req 59 (vendas) recebida na fila,1765574677.799906
434,Server-A,RECEBIMENTO,Req 60 (vendas) recebida na fila,1765574677.799906
434,Server-A,RECEBIMENTO,Req 61 (suporte) recebida na fila,1765574677.799906
434,Server-A,RECEBIMENTO,Req 62 (suporte) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 63 (vendas) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 64 (vendas) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 65 (vendas) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 66 (suporte) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 67 (vendas) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 68 (suporte) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 69 (vendas) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 70 (suporte) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 71 (vendas) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 72 (vendas) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 73 (suporte) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 74 (vendas) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 75 (vendas) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 76 (suporte) recebida na fila,1765574677.800434
434,Server-A,RECEBIMENTO,Req 77 (vendas) recebida na fila,1765574677.8020241
434,Server-A,RECEBIMENTO,Req 78 (suporte) recebida na fila,1765574677.8020241
434,Server-A,RECEBIMENTO,Req 79 (suporte) recebida na fila,1765574677.8020241
434,Server-A,RECEBIMENTO,Req 80 (vendas) recebida na fila,1765574677.8020241
434,Server-A,RECEBIMENTO,Req 81 (vendas) recebida na fila,1765574677.8025534
434,Server-A,RECEBIMENTO,Req 82 (suporte) recebida na fila,1765574677.8025534
434,Server-A,RECEBIMENTO,Req 83 (vendas) recebida na fila,1765574677.8025534
434,Server-A,RECEBIMENTO,Req 84 (suporte) recebida na fila,1765574677.8025534
434,Server-A,RECEBIMENTO,Req 85 (vendas) recebida na fila,1765574677.8025534
434,Server-A,ATENDIMENTO,Req 61 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 62 FINALIZADA por Server-A-SUP0005 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 66 FINALIZADA por Server-A-SUP0007 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 68 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 70 FINALIZADA por Server-A-SUP0009 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 73 FINALIZADA por Server-A-SUP0012 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 76 FINALIZADA por Server-A-SUP0015 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 78 FINALIZADA por Server-A-SUP0016 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 79 FINALIZADA por Server-A-SUP0019 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 82 FINALIZADA por Server-A-SUP0021 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 84 FINALIZADA por Server-A-SUP0022 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 57 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 58 FINALIZADA por Server-A-VEN0001 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 59 FINALIZADA por Server-A-VEN0003 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 60 FINALIZADA por Server-A-VEN0004 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 63 FINALIZADA por Server-A-VEN0005 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 64 FINALIZADA por Server-A-VEN0008 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 65 FINALIZADA por Server-A-VEN0009 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 67 FINALIZADA por Server-A-VEN0010 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 69 FINALIZADA por Server-A-VEN0015 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 71 FINALIZADA por Server-A-VEN0016 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 72 FINALIZADA por Server-A-VEN0017 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 74 FINALIZADA por Server-A-VEN0018 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 75 FINALIZADA por Server-A-VEN0019 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 77 FINALIZADA por Server-A-VEN0020 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 80 FINALIZADA por Server-A-VEN0022 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 81 FINALIZADA por Server-A-VEN0023 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 83 FINALIZADA por Server-A-VEN0025 (0 transferências),1765574677.8025534
434,Server-A,ATENDIMENTO,Req 85 FINALIZADA por Server-A-VEN0026 (0 transferências),1765574677.8025534
435,Server-A,RECEBIMENTO,Req 86 (suporte) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 87 (vendas) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 88 (suporte) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 89 (vendas) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 90 (suporte) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 91 (suporte) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 92 (suporte) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 93 (vendas) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 94 (vendas) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 95 (vendas) recebida na fila,1765574677.8139799
435,Server-A,RECEBIMENTO,Req 96 (vendas) recebida na fila,1765574677.8139799
435,Server-A,ATENDIMENTO,Req 86 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 88 FINALIZADA por Server-A-SUP0005 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 90 FINALIZADA por Server-A-SUP0007 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 91 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 92 FINALIZADA por Server-A-SUP0009 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 87 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 89 FINALIZADA por Server-A-VEN0001 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 93 FINALIZADA por Server-A-VEN0003 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 94 FINALIZADA por Server-A-VEN0004 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 95 FINALIZADA por Server-A-VEN0005 (0 transferências),1765574677.8139799
435,Server-A,ATENDIMENTO,Req 96 FINALIZADA por Server-A-VEN0008 (0 transferências),1765574677.8139799
274,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0316 (vendas) FALHOU,1765574677.8203197
274,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0162 ENTROU substituindo Server-B-VEN0316,1765574677.8203197
129,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0294 (vendas) FALHOU,1765574677.825065
129,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0110 ENTROU substituindo Server-C-VEN0294,1765574677.825065
129,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0739 (vendas) FALHOU,1765574677.825065
129,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0111 ENTROU substituindo Server-C-VEN0739,1765574677.825065
129,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-VEN0047 (vendas) FALHOU,1765574677.825065
129,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0112 ENTROU substituindo Server-C-RESERVA-VEN0047,1765574677.825065
436,Server-A,RECEBIMENTO,Req 97 (vendas) recebida na fila,1765574677.82613
436,Server-A,RECEBIMENTO,Req 98 (vendas) recebida na fila,1765574677.82613
436,Server-A,RECEBIMENTO,Req 99 (vendas) recebida na fila,1765574677.82613
436,Server-A,RECEBIMENTO,Req 100 (vendas) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 101 (suporte) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 102 (suporte) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 103 (suporte) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 104 (vendas) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 105 (suporte) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 106 (vendas) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 107 (suporte) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 108 (vendas) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 109 (suporte) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 110 (vendas) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 111 (vendas) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 112 (vendas) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 113 (suporte) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 114 (suporte) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 115 (vendas) recebida na fila,1765574677.8266597
436,Server-A,RECEBIMENTO,Req 116 (suporte) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 117 (vendas) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 118 (vendas) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 119 (suporte) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 120 (vendas) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 121 (suporte) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 122 (suporte) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 123 (suporte) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 124 (vendas) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 125 (vendas) recebida na fila,1765574677.8282564
436,Server-A,RECEBIMENTO,Req 126 (vendas) recebida na fila,1765574677.8282564
436,Server-A,ATENDIMENTO,Req 101 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 102 FINALIZADA por Server-A-SUP0005 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 103 FINALIZADA por Server-A-SUP0007 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 105 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 107 FINALIZADA por Server-A-SUP0009 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 109 FINALIZADA por Server-A-SUP0012 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 113 FINALIZADA por Server-A-SUP0015 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 114 FINALIZADA por Server-A-SUP0016 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 116 FINALIZADA por Server-A-SUP0019 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 119 FINALIZADA por Server-A-SUP0021 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 121 FINALIZADA por Server-A-SUP0022 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 122 FINALIZADA por Server-A-SUP0023 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 123 FINALIZADA por Server-A-SUP0024 (0 transferências),1765574677.8282564
436,Server-A,ATENDIMENTO,Req 97 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 98 FINALIZADA por Server-A-VEN0001 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 99 FINALIZADA por Server-A-VEN0003 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 100 FINALIZADA por Server-A-VEN0004 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 104 FINALIZADA por Server-A-VEN0005 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 106 FINALIZADA por Server-A-VEN0008 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 108 FINALIZADA por Server-A-VEN0009 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 110 FINALIZADA por Server-A-VEN0010 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 111 FINALIZADA por Server-A-VEN0015 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 112 FINALIZADA por Server-A-VEN0016 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 115 FINALIZADA por Server-A-VEN0017 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 117 FINALIZADA por Server-A-VEN0018 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 118 FINALIZADA por Server-A-VEN0019 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 120 FINALIZADA por Server-A-VEN0020 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 124 FINALIZADA por Server-A-VEN0022 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 125 FINALIZADA por Server-A-VEN0023 (0 transferências),1765574677.8298316
436,Server-A,ATENDIMENTO,Req 126 FINALIZADA por Server-A-VEN0025 (0 transferências),1765574677.8298316
130,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0370 (vendas) FALHOU,1765574677.8367727
130,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0113 ENTROU substituindo Server-C-VEN0370,1765574677.8367727
437,Server-A,RECEBIMENTO,Req 127 (vendas) recebida na fila,1765574677.8408914
437,Server-A,RECEBIMENTO,Req 128 (suporte) recebida na fila,1765574677.8408914
437,Server-A,RECEBIMENTO,Req 129 (vendas) recebida na fila,1765574677.8408914
437,Server-A,RECEBIMENTO,Req 130 (suporte) recebida na fila,1765574677.8414118
437,Server-A,RECEBIMENTO,Req 131 (vendas) recebida na fila,1765574677.8414118
437,Server-A,RECEBIMENTO,Req 132 (suporte) recebida na fila,1765574677.8414118
437,Server-A,RECEBIMENTO,Req 133 (vendas) recebida na fila,1765574677.8414118
437,Server-A,RECEBIMENTO,Req 134 (suporte) recebida na fila,1765574677.8414118
437,Server-A,RECEBIMENTO,Req 135 (vendas) recebida na fila,1765574677.8414118
437,Server-A,RECEBIMENTO,Req 136 (vendas) recebida na fila,1765574677.8414118
437,Server-A,RECEBIMENTO,Req 137 (vendas) recebida na fila,1765574677.8414118
437,Server-A,RECEBIMENTO,Req 138 (suporte) recebida na fila,1765574677.8414118
437,Server-A,RECEBIMENTO,Req 139 (suporte) recebida na fila,1765574677.8424294
437,Server-A,ATENDIMENTO,Req 128 FINALIZADA por Server-A-SUP0003 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 130 FINALIZADA por Server-A-SUP0005 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 132 FINALIZADA por Server-A-SUP0007 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 134 FINALIZADA por Server-A-SUP0008 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 138 FINALIZADA por Server-A-SUP0009 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 139 FINALIZADA por Server-A-SUP0012 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 127 FINALIZADA por Server-A-VEN0000 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 129 FINALIZADA por Server-A-VEN0001 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 131 FINALIZADA por Server-A-VEN0003 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 133 FINALIZADA por Server-A-VEN0004 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 135 FINALIZADA por Server-A-VEN0005 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 136 FINALIZADA por Server-A-VEN0008 (0 transferências),1765574677.8424294
437,Server-A,ATENDIMENTO,Req 137 FINALIZADA por Server-A-VEN0009 (0 transferências),1765574677.8424294
131,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0182 (vendas) FALHOU,1765574677.847893
131,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0114 ENTROU substituindo Server-C-VEN0182,1765574677.847893
131,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-VEN0023 (suporte) FALHOU,1765574677.847893
131,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0115 ENTROU substituindo Server-C-RESERVA-VEN0023,1765574677.847893
438,Server-A,RECEBIMENTO,Req 140 (suporte) recebida na fila,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 141 (suporte) recebida na fila,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 142 (suporte) recebida na fila,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 143 (suporte) recebida na fila,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 144 (vendas) recebida na fila,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 145 (vendas) recebida na fila,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 146 (vendas) recebida na fila,1765574677.8538108
277,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0179 (vendas) FALHOU,1765574677.8538108
277,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0163 ENTROU substituindo Server-B-VEN0179,1765574677.8538108
277,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0375 (suporte) FALHOU,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 147 (vendas) recebida na fila,1765574677.8538108
277,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0164 ENTROU substituindo Server-B-SUP0375,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 148 (vendas) recebida na fila,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 149 (suporte) recebida na fila,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 150 (suporte) recebida na fila,1765574677.8538108
438,Server-A,RECEBIMENTO,Req 151 (suporte) recebida na fila,1765574677.8556044
438,Server-A,RECEBIMENTO,Req 152 (suporte) recebida na fila,1765574677.8556044
438,Server-A,RECEBIMENTO,Req 153 (vendas) recebida na fila,1765574677.8556044
438,Server-A,RECEBIMENTO,Req 154 (vendas) recebida na fila,1765574677.8556044
438,Server-A,RECEBIMENTO,Req 155 (suporte) recebida na fila,1765574677.8556044
438,Server-A,RECEBIMENTO,Req 156 (suporte) recebida na fila,1765574677.8556044
438,Server-A,RECEBIMENTO,Req 157 (suporte) recebida na fila,1765574677.8556044
438,Server-A,RECEBIMENTO,Req 158 (vendas) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 159 (vendas) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 160 (vendas) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 161 (vendas) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 162 (vendas) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 163 (suporte) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 164 (suporte) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 165 (vendas) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 166 (vendas) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 167 (suporte) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 168 (vendas) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 169 (vendas) recebida na fila,1765574677.856797
438,Server-A,RECEBIMENTO,Req 170 (suporte) recebida na fila,1765574677.8584316
438,Server-A,RECEBIMENTO,Req 171 (vendas) recebida na fila,1765574677.8584316
438,Server-A,RECEBIMENTO,Req 172 (vendas) recebida na fila,1765574677.8584316
438,Server-A,RECEBIMENTO,Req 173 (vendas) recebida na fila,1765574677.8584316
438,Server-A,RECEBIMENTO,Req 174 (suporte) recebida na fila,1765574677.8584316
438,Server-A,RECEBIMENTO,Req 175 (suporte) recebida na fila,1765574677.8584316
438,Server-A,RECEBIMENTO,Req 176 (suporte) recebida na fila,1765574677.8589787
438,Server-A,RECEBIMENTO,Req 177 (vendas) recebida na fila,1765574677.8589787
438,Server-A,RECEBIMENTO,Req 178 (vendas) recebida na fila,1765574677.8589787
438,Server-A,RECEBIMENTO,Req 179 (vendas) recebida na fila,1765574677.8589787
132,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-SUP0114 (vendas) FALHOU,1765574677.8589787
132,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0116 ENTROU substituindo Server-C-RESERVA-SUP0114,1765574677.8589787
438,Server-A,RECEBIMENTO,Req 180 (suporte) recebida na fila,1765574677.859517
438,Server-A,RECEBIMENTO,Req 181 (suporte) recebida na fila,1765574677.859517
438,Server-A,RECEBIMENTO,Req 182 (suporte) recebida na fila,1765574677.859517
